,celltype,major_celltype,label,Neurons_In,Neurons_Ex,Oligo_2_3_2,Oligo_2_3_1,Oligo_2_2,Oligo_2_1,OPC,AstroSERPINI2,AstroPLCG1,AstroAQP1,TC_prolif,TC_OPC,TC_oligo,TC_NPC,TC_AC,TC_mesnh,TC_mesh,Mg_prolif,Mg_1_3,Mg_1_1,Granulocyte,Monocyte_Nc,Monocyte,Mac_prolif,Mac_5_1_3,Mac_5_1_2,DC_mig,DC,NKT,Treg,Tcell_prolif,CD8_TRM,CD8,CD4,Bcell_plasma,Bcell,gbmFib_6,gbmFib_5,gbmFib_4,Fibroblast,FBMC,gbmEndoPeri_2,gbmEndoPeri_1,gbmPeri,Pericyte,SMC,gbmEndo_9_4,gbmEndo_9_3,gbmEndo_9_1a,gbmEndo_9_1,Endo_cap,Venule,Venous,Art3,Art2,Art1
LAG3,Tcell_prolif,Lymphoid,,-0.616681030214852,-0.604161665593843,-0.635622473257609,-0.65319506012087,-0.65319506012087,-0.65319506012087,-0.65319506012087,-0.65319506012087,-0.65319506012087,-0.65319506012087,-0.486036594980404,-0.509375709996126,-0.504315191265273,-0.583048387202553,-0.565119858209372,-0.551367615863768,-0.571049380931755,0.20763684826875,-0.439659417715466,-0.281172821638539,-0.65319506012087,-0.65319506012087,-0.65319506012087,-0.42150591979614,-0.0396648582897791,0.420763896512711,-0.395892691130709,-0.394043422099085,0.863549258883594,2.19315088180315,3.87510559838415,2.84232648872653,3.5237576878016,0.848474928398679,0.676067449494253,-0.585301554379741,-0.433384954485131,-0.206451371403538,0.379684736730752,0.708896963825211,0.623986692093497,0.390315071103281,-0.377623361583172,-0.418815276872701,-0.113944878860913,0.920519678626055,-0.324329492885246,-0.157015159482811,-0.34993832997011,-0.310656334419278,-0.471746416503002,-0.463523465537421,-0.251264118840067,0.0304488377284859,-0.46590510080721,0.555882437043608
PIM1,Tcell_prolif,Lymphoid,,-1.04134166038596,-0.97747786928284,-0.112866564776145,-0.629836216431426,-0.646294639274891,-0.74940040757,-1.33829941749537,-1.20835940755736,-1.15997424578897,-1.12641661999405,-0.209533803724306,-0.790443139525826,-0.866131769719537,-0.528289172125191,-0.778645663126479,-0.757622835280299,-0.81740725176741,1.24049792497599,-0.491589074147477,-0.251297185498108,-0.970870396049071,0.236923327328103,-0.803479694076107,1.62481514405982,1.55345271425984,-0.016141951705545,0.000759875962528354,0.621533325874217,1.16891441431271,2.74121503015895,2.89201388536523,0.439403931916244,1.21152468088759,1.41179735598672,1.68418757175591,-0.76676329078673,0.526364427630447,0.495355814411142,-0.867966360793687,-0.185308452950551,0.521548967098213,1.53212539155098,0.19652546170848,0.13172853727784,-1.09702151798515,0.26565073909822,0.106242193028497,1.06381848775428,0.26453081207609,-0.105515407062661,-0.704698979548451,-1.09002464412025,-0.450367044185094,-0.117972241325151,-0.629890300924188,0.356317210506232
TUBA4A,Tcell_prolif,Lymphoid,,0.430059028873837,1.22161336453216,-0.570979691249709,-0.677905748693284,-0.768615413977956,-0.734184926893278,-0.478700661539585,-0.545545078542164,-0.512098080092025,-0.310356460703729,-0.733134837454395,-0.805332783578412,-0.79835126567291,-0.80361993036022,-0.719287382572095,-0.723347228636462,-0.566512645909402,-0.770534176378135,-0.80627406810796,-0.80080395300883,-0.220963252786366,0.131750627777388,-0.0673732696542229,-0.434529841254936,-0.539696950841086,-0.701751807942951,-0.663038939677179,-0.481907146160765,1.89741774783525,1.77887479157297,3.48341631930648,2.78138752019936,2.50343977239976,2.00334237017775,1.27813933572262,1.05199566001106,-0.672169248381056,-0.667505860248134,-0.38367695303895,0.532645544083575,0.166303253744033,-0.0629886124696603,0.173430728104278,-0.68915930397568,-0.457329308075676,-0.00858690726614424,-0.456305739590612,-0.09174733790285,0.0720002014384871,-0.0574276678707147,-0.284631205767801,-0.620589233441743,-0.230232773969496,0.162175927910321,-0.404277781573043,0.653481281570294
CRTAM,CD8_TRM,Lymphoid,CRTAM,-0.159422523901459,-0.207360980112457,-0.367404520726274,-0.36602494840282,-0.38544040387664,-0.358848133555509,-0.38544040387664,-0.38544040387664,-0.161284476259608,-0.38544040387664,-0.364469138932059,-0.364286070803539,-0.38544040387664,-0.38544040387664,-0.357932602274626,-0.346464358195945,-0.284267826601435,-0.120005173026538,-0.309972425289157,-0.268123607702375,-0.362084645954251,1.07656434288971,-0.0424562404326086,0.191502011071354,-0.0229024435890978,0.324260890931875,-0.38544040387664,0.0739613214741984,1.2223340986323,0.0746014856945945,2.03836294572054,6.40115388684196,1.61779484016228,0.14081841698314,-0.0586530129883237,-0.338918100953345,-0.161677405033846,-0.31751246142502,-0.301274070895351,-0.176830420537006,-0.32002232304517,-0.0613372015812931,-0.38544040387664,-0.324971300311563,-0.3210684929781,-0.336042543350123,-0.169688422460357,-0.0388315804299183,-0.0307138738060954,-0.344337260573713,-0.38544040387664,-0.38544040387664,-0.38544040387664,-0.38544040387664,-0.38544040387664,-0.38544040387664
GZMA,CD8_TRM,Lymphoid,GZMA,-0.346000284913752,-0.347650556450794,-0.346317286235543,-0.350308199719209,-0.350308199719209,-0.350308199719209,-0.350308199719209,-0.350308199719209,-0.350308199719209,-0.350308199719209,-0.345747372455664,-0.34652549776377,-0.345961075525953,-0.345978243487643,-0.340872114850043,-0.336376575995179,-0.350308199719209,-0.350308199719209,-0.350308199719209,-0.34440824608398,-0.346131851031756,-0.185547280409222,-0.350308199719209,-0.336140294463307,-0.339646642058572,-0.34306350469741,-0.182127712357037,-0.339845846030786,3.51678184688158,0.534733332970546,2.9464036692884,3.97011759476852,3.13973419537965,1.69034858407102,-0.0729426225272732,-0.311772918239271,-0.31867124673205,-0.241492316255686,-0.178682439364928,-0.325070992801707,-0.333784783556234,-0.25287003490142,-0.321274711058277,-0.30894854265502,-0.350308199719209,-0.345754647378172,-0.334121628829397,-0.279564305335899,-0.116725259039025,-0.282665273381937,-0.334509084083045,-0.350308199719209,-0.350308199719209,-0.350308199719209,-0.338048852446106,-0.328256184175726
GZMK,CD8_TRM,Lymphoid,GZMK,-0.328676273454479,-0.333243799824593,-0.333243799824593,-0.329274496586178,-0.327260432015311,-0.333243799824593,-0.333243799824593,-0.333243799824593,-0.333243799824593,-0.333243799824593,-0.324327800373654,-0.333243799824593,-0.333243799824593,-0.323006482082577,-0.32783599451121,-0.314395488067736,-0.308948069271567,-0.320858393838894,-0.333243799824593,-0.333243799824593,-0.333243799824593,-0.333243799824593,-0.328869781143783,-0.312484261791374,-0.325165835206718,-0.333243799824593,-0.0759378812990114,-0.310466624100648,0.718787088103735,0.493854141753244,2.75168659973209,5.34114595745892,3.05896913581414,2.03980206414305,0.173179857794857,-0.30849069735466,-0.241156809384403,-0.232277998657518,-0.151801501450545,-0.237403065609224,-0.223349741340902,-0.302949978472984,-0.307533150989596,-0.307810684357202,-0.333243799824593,-0.30327252815782,-0.306735029861716,-0.259615832870911,0.0683262642686385,-0.277844976266404,-0.320492010050218,-0.333243799824593,-0.333243799824593,-0.312505908666042,-0.29661498499271,-0.333243799824593
CCL5,CD8,Lymphoid,,-0.446946859732598,-0.4274683405527,-0.426646952314268,-0.438459925043615,-0.457192079035636,-0.439735508403207,-0.457192079035636,-0.457192079035636,-0.457192079035636,-0.424224550991631,-0.411042488838625,-0.444534722363711,-0.435468313553944,-0.447493633061526,-0.438288122337248,-0.405078202314393,-0.443107521364952,0.202820797586865,-0.387489814989058,-0.154243940972922,-0.436640800277325,-0.292159332816707,-0.439147025187312,-0.219509043595529,-0.269066808805083,-0.31759076856712,-0.220019386857263,-0.333297293738022,3.33392639661779,0.193642279361076,2.41675538577688,3.70304038882492,3.72523812695135,1.85331649009224,0.033763891218591,-0.27321918924801,-0.231822676625198,-0.166971526425574,-0.240898899758352,-0.432014330973354,-0.440229215776739,0.00771555631366628,-0.317692854363231,-0.23590072777874,-0.412087684278618,-0.453811935899938,0.593633594095381,0.20428822114179,-0.141241338319495,0.122323436792983,-0.26853829911238,-0.457192079035636,-0.457192079035636,-0.457192079035636,-0.437771499759148,-0.440260476526546
CD3E,CD8,Lymphoid,CD3E,-0.355962360633455,-0.354706047351284,-0.353095628068518,-0.359404853774987,-0.359404853774987,-0.359404853774987,-0.359404853774987,-0.359404853774987,-0.359404853774987,-0.359404853774987,-0.326118394224187,-0.35566817944874,-0.355743043648298,-0.349060939711341,-0.352443084009495,-0.354925240193035,-0.359404853774987,-0.359404853774987,-0.359404853774987,-0.356599250293852,-0.354758628879321,-0.359404853774987,-0.359404853774987,-0.359404853774987,-0.349314222446283,-0.351701083416625,-0.207147347092305,-0.330642124598681,1.39272566831156,3.23215089096431,2.86306498629231,3.15172657528582,3.24765417233257,2.85873336418771,-0.0290673016029869,-0.329898420794577,-0.352284944313655,-0.306901280186631,-0.267044021475937,-0.34490805172575,-0.350869257750371,-0.286512333990622,-0.359404853774987,-0.349241243929177,-0.34982675859546,-0.355802630188803,-0.350131767197739,-0.300061695487906,-0.197083964489046,-0.320330846250505,-0.34667240780277,-0.359404853774987,-0.359404853774987,-0.359404853774987,-0.348205357613477,-0.343445285788657
CD8A,CD8,Lymphoid,CD8A,-0.00805140514604001,0.217384061897844,-0.309840621090589,-0.314643624657015,-0.314643624657015,-0.308995735132528,-0.314643624657015,-0.314643624657015,-0.314643624657015,-0.314643624657015,-0.294036447123976,-0.314643624657015,-0.294568605719844,-0.307783485356217,-0.308288175734325,-0.264277047992213,-0.314643624657015,-0.314643624657015,-0.314643624657015,-0.300146716954534,-0.314643624657015,-0.314643624657015,-0.314643624657015,-0.296253414085242,-0.314643624657015,-0.314643624657015,-0.227300604139237,-0.291936244734527,1.01906324319047,0.13565288445852,1.38233663026022,4.46328604513376,5.07793186275066,1.45564705428088,0.14545858428243,-0.229337237580395,-0.244514045289954,-0.272419707279455,-0.226076262234686,-0.305421790793263,-0.298409411194598,-0.314643624657015,-0.314643624657015,-0.299528903391249,-0.296281327928565,-0.30118801973553,-0.298265737278241,-0.249830751722307,-0.224405571168594,-0.268769444362513,-0.306504321213569,-0.314643624657015,-0.314643624657015,-0.289009008390954,-0.314643624657015,-0.282447830341326
KLRC1,CD8,Lymphoid,KLRC1,-0.237621715256868,-0.0972514571308657,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.228659680325459,-0.0563298367207549,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.188529087336131,-0.232048510809898,-0.210300000555438,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,4.69908847564562,-0.13059044328015,1.25011037916288,-0.0147014345414447,5.33951130711191,0.216043087450305,-0.248988839972892,-0.215458471294,-0.248988839972892,-0.221859562180574,-0.248988839972892,-0.248988839972892,-0.221905450323532,-0.248988839972892,-0.248988839972892,-0.229008473866916,-0.248988839972892,-0.248988839972892,-0.233030534373923,0.138311892598936,-0.248988839972892,-0.231448882368565,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.248988839972892,-0.179712202553889,-0.248988839972892
RORC,CD4,Lymphoid,,-0.232737659812464,0.0964899801940441,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,3.00176234218947,-0.323151627162474,0.0179832929165245,-0.000344157062728942,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,0.655684600650487,0.0328703645622615,1.44036187085641,0.825086946799564,0.0129745948457044,1.33561681697768,6.05446426144377,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,0.101095442500833,-0.323151627162474,-0.323151627162474,-0.00955055274556415,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.0825414306545794,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474,-0.323151627162474
TNFRSF17,Bcell_plasma,Lymphoid,TNFRSF17,-0.122940850853425,-0.114869398732375,-0.130083027556156,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.129778171109597,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.12682439118947,-0.143428741163951,-0.143428741163951,-0.00612823540064331,-0.143428741163951,-0.143428741163951,-0.143428741163951,7.34438935727959,0.104498849947347,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.120449633397966,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.100092405445541,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951,-0.143428741163951
BANK1,Bcell,Lymphoid,BANK1,-0.0396016256090708,0.292995479497251,-0.290559689408681,-0.290559689408681,-0.290559689408681,-0.290559689408681,-0.290559689408681,0.316566823475099,-0.0887111292939961,-0.178195409175672,-0.271245950037994,-0.290559689408681,-0.290559689408681,-0.290559689408681,-0.248608547658708,-0.270629580891361,-0.290559689408681,-0.181550536038647,-0.257186133787881,-0.271739307862792,-0.278143836949485,-0.290559689408681,-0.20435420235363,-0.104082041351327,-0.241617303655884,-0.215079699396605,-0.290559689408681,0.173585626458662,-0.248988231586037,-0.290559689408681,-0.125492312254285,-0.290559689408681,-0.246928673378827,-0.278061697321762,0.354528218581441,7.2060917959954,-0.0905382510883063,-0.196424443892206,-0.163149679382212,-0.0643577882854929,-0.114257941951435,0.181022857984249,0.156041756301576,-0.235440244262749,0.498149347248113,-0.154021750787522,-0.100769439101643,-0.0139671701122421,0.0117175178136423,0.274188414470281,-0.246301638567326,-0.209116083569154,0.018868142109189,-0.164530226183269,-0.253767032729628,0.0503778908951005
CD19,Bcell,Lymphoid,CD19,-0.252130040689253,-0.240491140612285,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.252130040689253,0.0525386284419163,-0.233654064480702,-0.172372515046041,-0.232040694041679,0.00346249348082599,-0.217089256573814,0.163346213576916,-0.0185861229778604,-0.09515314649592,-0.252130040689253,-0.14961680523421,-0.210082148665466,-0.216986317513795,-0.0836805743007179,-0.252130040689253,-0.252130040689253,-0.252130040689253,2.74700963730822,6.68234006798163,-0.252130040689253,-0.252130040689253,-0.151390886544808,-0.1712676925127,-0.228352540269457,0.645177216023966,0.0182323958631586,-0.180930833220756,-0.201265075289816,-0.232811609859936,-0.176563965702232,-0.224224723128793,-0.116563825556185,-0.0200373379628086,-0.115681320248912,-0.158586251527267,-0.252130040689253,-0.252130040689253,-0.252130040689253,-0.16142678767915
CD79A,Bcell,Lymphoid,CD79A,-0.203372386456011,-0.200553029134402,-0.202773910263266,-0.203502525638424,-0.207507667949062,-0.207507667949062,-0.207507667949062,-0.207507667949062,-0.207507667949062,-0.207507667949062,-0.190379395065016,-0.207507667949062,-0.207507667949062,-0.207507667949062,-0.207507667949062,-0.207507667949062,-0.207507667949062,-0.149129364088109,-0.192560723129709,-0.195673566846968,-0.200558944427525,-0.144850876614282,-0.202098601214141,-0.207507667949062,-0.189502043346664,-0.188853984968988,-0.207507667949062,-0.0995411601480144,-0.190601226954111,0.059582149615595,0.00602578814542376,-0.201347689471499,-0.196616987883902,-0.190312254308364,3.91033851116835,6.14146830020772,-0.192060739016934,-0.184059509502966,-0.19039217268443,-0.199437699629246,-0.179019701570935,-0.162620378128223,-0.18407646425735,-0.207507667949062,-0.207507667949062,-0.207507667949062,-0.18925570913288,-0.188469519604334,-0.207507667949062,-0.191058655327043,-0.193072659624339,-0.207507667949062,-0.180442348333345,-0.183559495435369,-0.207507667949062,-0.207507667949062
CXCR4,Bcell,Lymphoid,,-0.812265604447236,-0.821473543057036,-0.71238122925037,-0.797758374962417,-0.782271047419318,-0.80628711366661,-0.826139095044758,-0.667662149012001,-0.733937437989052,-0.726010552546397,-0.66057707296253,-0.768766726754539,-0.781796505475032,-0.782073456258717,-0.72377243428327,-0.67788113830738,-0.662819976967451,0.557887696083622,0.101468065049204,0.979558063797236,-0.564948606930589,0.463266963485683,0.0495903095720733,0.36324728429636,0.720800794206857,1.36648658860587,0.838371036158437,2.02642425093237,1.82326857799075,2.00273919411077,1.73357080898819,2.17184504095005,2.18297283335135,2.05361204834273,0.511208700237899,2.30225985728073,-0.51803488964749,-0.55550988806508,-0.504835928922774,-0.756107684981836,-0.761009133214955,0.314564776510389,-0.427979224311578,-0.580727917847719,-0.713481455380471,-0.77782478361261,0.431903878965778,-0.313077062449493,-0.39960168726806,0.289737998283176,-0.434594587610566,-0.798802561471102,-0.715547335279455,-0.57542051303162,-0.768229490376391,-0.375178558393632
MS4A1,Bcell,Lymphoid,MS4A1,-0.179941651529507,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.11410356066264,-0.174740925139868,-0.176495178517101,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.163760284931303,-0.177829787150021,-0.183750882199878,-0.146690045406136,-0.108352488261374,-0.0974180784489069,0.232714182701274,0.360343073074429,0.448162410525253,0.0713848389403347,-0.011696481784859,7.28670569958792,-0.183750882199878,-0.17090775020009,-0.183750882199878,-0.172255822215249,-0.164041065540911,-0.15153120116965,-0.183750882199878,-0.183750882199878,-0.163041067966038,-0.175923940051996,-0.17836959394762,-0.183750882199878,0.124651878678175,-0.183750882199878,-0.183750882199878,-0.183750882199878,-0.145198379865776,-0.155387432522109,-0.183750882199878,-0.183750882199878
